Main ID,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,lat,long
2015.MMP00775,2015-12-24,2015,December,20,,20,21,,,11,Drowning,39.088957,26.781175
2015.MMP00776,2015-12-24,2015,December,2,,2,,2,,,Drowning,37.756132,26.960456
2015.MMP00777,2015-12-24,2015,December,1,,1,,1,,1,Vehicle accident / death linked to hazardous transport,37.828242,27.003982
2015.MMP00779,2015-12-25,2015,December,2,,2,185,,,,Mixed or unknown,35.91653,-5.372926
2015.MMP00780,2015-12-25,2015,December,1,,1,,1,,,Drowning,37.707325,27.000325
2015.MMP00781,2015-12-25,2015,December,1,,1,,,1,,Drowning,37.798058,26.69863
2015.MMP00783,2015-12-27,2015,December,1,,1,,1,,1,Drowning,37.593055,26.518854
2015.MMP00786,2015-12-28,2015,December,4,,4,,3,1,1,Drowning,37.551464,26.507867
2015.MMP00792,2015-12-30,2015,December,2,,2,,1,1,,Drowning,37.757877,27.028391
2015.MMP00804,2015-12-30,2015,December,7,,7,,,,,Drowning,33.547016,11.098013
2016.MMP00001,2016-01-02,2016,January,1,,1,39,,1,1,Drowning,37.4578641,26.9379225
2016.MMP00003,2016-01-02,2016,January,1,,1,,,1,,Drowning,35.9441719,-5.6963732
2016.MMP00004,2016-01-02,2016,January,4,,4,,1,3,,Drowning,37.596379,26.424823
2016.MMP00005,2016-01-04,2016,January,1,,1,,,,,Drowning,37.7245805,26.6778283
2016.MMP00006,2016-01-04,2016,January,1,,1,,1,,,Drowning,37.596379,26.424823
2016.MMP00007,2016-01-04,2016,January,1,,1,,,1,,Drowning,37.5381845,25.1580607
2016.MMP00008,2016-01-04,2016,January,3,,3,,,3,,Drowning,37.0029535,-1.4279286
2016.MMP00011,2016-01-05,2016,January,1,,1,,1,,,Drowning,37.596379,26.424823
2016.MMP00012,2016-01-05,2016,January,1,,1,,1,,1,Drowning,37.596379,26.424823
2016.MMP00013,2016-01-05,2016,January,36,,36,8,2,,3,Drowning,39.0776862,26.8860692
2016.MMP00014,2016-01-08,2016,January,1,,1,,,,,Drowning,39.3663305,26.135897
2016.MMP00016,2016-01-08,2016,January,1,,1,,,1,1,Drowning,35.2850613,-2.933977
2016.MMP00030,2016-01-11,2016,January,1,8,9,34,9,,,Drowning,39.7927782,18.3508992
2016.MMP00031,2016-01-11,2016,January,3,,3,13,3,,1,Drowning,39.5198918,26.3689895
2016.MMP00039,2016-01-14,2016,January,6,,6,,1,5,,Drowning,37.9563279,26.7408761
2016.MMP00040,2016-01-14,2016,January,3,3,6,13,3,3,2,Drowning,39.6016207,26.3981865
2016.MMP00041,2016-01-15,2016,January,3,,3,20,,,3,Drowning,37.3450251,27.2805163
2016.MMP00042,2016-01-15,2016,January,4,,4,9,,,3,Drowning,39.5280925,26.4957204
2016.MMP00043,2016-01-15,2016,January,1,,1,63,,,1,Mixed or unknown,37.2910973,27.073482
2016.MMP00046,2016-01-16,2016,January,6,,6,1,3,2,,Drowning,37.7394729,26.9239091
2016.MMP00049,2016-01-16,2016,January,1,,1,,,,,Drowning,37.7394729,26.9239091
2016.MMP00052,2016-01-18,2016,January,1,,1,,,,,Drowning,37.596379,26.424823
2016.MMP00053,2016-01-18,2016,January,1,8,9,,,,,Drowning,37.0930737,11.8610189
"2016.MMP00057,2016-01-20,2016,January,2,,2,46,1,1,1,""Harsh environmental conditions / lack of adequate shelter, food, water"",39.2825019,26.4139869"
2016.MMP00067,2016-01-21,2016,January,13,11,24,25,4,1,5,Drowning,38.7042006,26.5939167
2016.MMP00069,2016-01-21,2016,January,8,,8,41,2,,6,Drowning,37.2910973,27.073482
2016.MMP00070,2016-01-21,2016,January,35,9,44,26,17,7,11,Drowning,36.9505901,26.9752129
2016.MMP00074,2016-01-23,2016,January,1,,1,,,1,,Drowning,37.7245805,26.6778283
2016.MMP00076,2016-01-24,2016,January,1,,1,,1,,1,Drowning,37.596379,26.424823
2016.MMP00077,2016-01-24,2016,January,2,,2,,1,1,,Drowning,37.7245805,26.6778283
2016.MMP00078,2016-01-24,2016,January,1,,1,,,1,,Drowning,38.8729316,24.4179892
2016.MMP00079,2016-01-25,2016,January,1,,1,,,1,1,Mixed or unknown,37.3439399,14.1114399
2016.MMP00082,2016-01-25,2016,January,2,,2,,,2,,Drowning,37.7245805,26.6778283
2016.MMP00083,2016-01-25,2016,January,1,,1,700,,1,1,Mixed or unknown,34.9627329,13.8863347
2016.MMP00090,2016-01-26,2016,January,1,,1,,,1,,Drowning,37.7245805,26.6778283
2016.MMP00091,2016-01-26,2016,January,5,16,21,1,,,3,Drowning,37.376094,27.264729
2016.MMP00092,2016-01-27,2016,January,7,,7,2,2,4,2,Drowning,36.9266003,27.2641593
2016.MMP00095,2016-01-28,2016,January,27,14,41,9,6,10,11,Drowning,37.7245805,26.6778283
2016.MMP00103,2016-01-30,2016,January,39,,39,75,,,5,Drowning,39.2893824,26.4734281
2016.MMP00104,2016-01-30,2016,January,6,64,70,50,,,,Drowning,37.0930737,11.8610189
2016.MMP00108,2016-01-31,2016,January,3,,3,12,,,2,Drowning,37.348625,27.2742309
2016.MMP00118,2016-02-02,2016,February,9,,9,13,,,2,Drowning,37.7245805,26.6778283
2016.MMP00120,2016-02-05,2016,February,1,,1,,,1,,Drowning,36.0034318,-5.6173509
2016.MMP00136,2016-02-08,2016,February,27,9,36,4,,,11,Drowning,39.1892618,26.1306061
2016.MMP00156,2016-02-16,2016,February,1,,1,,,1,,Mixed or unknown,35.9444187,-5.7946088
"2016.MMP00167,2016-02-17,2016,February,1,,1,2,,,1,""Harsh environmental conditions / lack of adequate shelter, food, water"",38.3424941,25.8805817"
2016.MMP00191,2016-02-19,2016,February,2,,2,,,,,Drowning,37.3088392,13.3228249
2016.MMP00215,2016-02-23,2016,February,5,,5,403,3,2,,Accidental death,37.7202423,10.2858042
2016.MMP00231,2016-03-02,2016,March,1,,1,,,1,1,Sickness / lack of access to adequate healthcare,39.0971081,26.5476933
2016.MMP00235,2016-03-04,2016,March,,20,20,,2,,,Mixed or unknown,36.8415268,-2.4746262
2016.MMP00237,2016-03-06,2016,March,25,,25,15,,,10,Drowning,37.34116394,27.23726318
2016.MMP00247,2016-03-10,2016,March,5,2,7,9,,,3,Drowning,39.4902085,26.3932461
2016.MMP00252,2016-03-12,2016,March,1,,1,,,,1,Drowning,35.2862703,-2.9508781
2016.MMP00261,2016-03-14,2016,March,,8,8,5,,,,Drowning,36.9107821,27.2828523
2016.MMP00265,2016-03-16,2016,March,3,,3,750,,,,Mixed or unknown,34.57199818,13.45345257
2016.MMP00266,2016-03-17,2016,March,4,,4,187,,,,Vehicle accident / death linked to hazardous transport,32.8005302,12.5179707
2016.MMP00285,2016-03-19,2016,March,49,,49,,,,,Drowning,32.8843519,13.1507228
2016.MMP00285,2016-03-19,2016,March,2,,2,,,,,Drowning,32.8843519,13.1507228
2016.MMP00308,2016-03-20,2016,March,2,,2,40,2,,2,Mixed or unknown,36.1552778,29.4950335
2016.MMP00309,2016-03-20,2016,March,2,,2,,,2,,Mixed or unknown,39.20970783,26.51755964
2016.MMP00310,2016-03-20,2016,March,,4,4,,,,,Mixed or unknown,35.4976985,12.6021153
2016.MMP00317,2016-03-21,2016,March,1,,1,,,1,1,Sickness / lack of access to adequate healthcare,39.1964403,9.1054269
2016.MMP00325,2016-03-26,2016,March,12,,12,,,,,Drowning,32.791242,13.7026574
2016.MMP00327,2016-03-28,2016,March,,84,84,1,,,,Drowning,33.4165331,16.2301914
2016.MMP00334,2016-03-30,2016,March,4,86,90,30,,,,Drowning,32.7703544,12.376176
2016.MMP00336,2016-03-31,2016,March,9,,9,127,,,,Drowning,31.6509306,30.6261692
2016.MMP00361,2016-04-09,2016,April,5,4,9,5,4,,1,Drowning,37.7245805,26.6778283
2016.MMP00364,2016-04-09,2016,April,0,459,459,37,1,,1,Drowning,31.5760031,25.164174
2016.MMP00365,2016-04-11,2016,April,3,,3,,2,1,,Drowning,33.2086099,11.2132544
2016.MMP00367,2016-04-12,2016,April,4,,4,,,,,Drowning,33.2086099,11.2132544
2016.MMP00371,2016-04-15,2016,April,1,,1,,1,,1,Drowning,37.7245805,26.6778283
2016.MMP00375,2016-04-16,2016,April,,6,6,,,,,Drowning,36.7489322,-3.5275532
2016.MMP00377,2016-04-17,2016,April,8,24,32,108,,,,Mixed or unknown,35.5012182,12.5050901
2016.MMP00403,2016-04-23,2016,April,,3,3,1,,,,Drowning,36.7271909,-2.1652845
2016.MMP00408,2016-04-29,2016,April,0,84,84,26,,,,Drowning,32.7703544,12.376176
2016.MMP00409,2016-04-29,2016,April,2,18,20,105,,,,Drowning,33.4165331,16.2301914
2016.MMP00410,2016-04-29,2016,April,0,9,9,,,,,Drowning,33.4165331,16.2301914
2016.MMP00422,2016-05-05,2016,May,1,,1,,,,1,Drowning,35.2862703,-2.9508781
2016.MMP00427,2016-05-09,2016,May,1,,1,,,,,Drowning,36.7372715,-4.1006304
2016.MMP00434,2016-05-12,2016,May,1,,1,,,1,,Drowning,35.8953846,-5.3348172
2016.MMP00449,2016-05-16,2016,May,1,,1,,,1,,Drowning,31.3199879,30.3385031
2016.MMP00450,2016-05-16,2016,May,1,,1,,,1,,Drowning,31.3199879,30.3385031
2016.MMP00457,2016-05-19,2016,May,,45,45,,7,,,Drowning,35.4441324,-4.0708137
2016.MMP00466,2016-05-21,2016,May,0,10,10,,,,,Mixed or unknown,39.9914242,9.1242291
2016.MMP00479,2016-05-24,2016,May,4,,4,,4,,,Vehicle accident / death linked to hazardous transport,35.1025073,12.135376
2016.MMP00483,2016-05-25,2016,May,6,,6,139,1,,,Mixed or unknown,36.9174776,14.5143211
2016.MMP00484,2016-05-25,2016,May,,150,150,,,,,Drowning,32.7610231,12.6998943
2016.MMP00484,2016-05-25,2016,May,5,100,105,460,,,,Drowning,32.7610231,12.6998943
2016.MMP00485,2016-05-26,2016,May,133,417,550,87,75,36,46,Drowning,33.050577,12.059376
2016.MMP00486,2016-05-26,2016,May,,9,9,,,,,Drowning,36.9174776,14.5143211
2016.MMP00488,2016-05-26,2016,May,1,,1,526,,,,Mixed or unknown,36.9174776,14.5143211
2016.MMP00490,2016-05-28,2016,May,,47,47,78,,,,Drowning,32.7703544,12.376176
2016.MMP00491,2016-05-28,2016,May,1,,1,340,,,,Drowning,35.1025073,12.135376
2016.MMP00494,2016-05-29,2016,May,45,200,245,625,,,,Drowning,35.1025073,12.135376
2016.MMP00517,2016-06-03,2016,June,10,329,339,318,,,,Drowning,35.3445284,25.1847692
2016.MMP00523,2016-06-07,2016,June,1,,1,3,,1,,Mixed or unknown,35.1647417,-2.9535166
2016.MMP00534,2016-06-09,2016,June,2,,2,1950,,,,Mixed or unknown,33.9413036,12.7194955
2016.MMP00550,2016-06-12,2016,June,1,,1,133,,,,Mixed or unknown,33.9413036,12.7194955
2016.MMP00555,2016-06-14,2016,June,9,,9,,,,,Drowning,32.9393199,12.0847251
2016.MMP00574,2016-06-17,2016,June,2,,2,113,2,,,Vehicle accident / death linked to hazardous transport,33.9413036,12.7194955
2016.MMP00590,2016-06-23,2016,June,1,,1,100,,,,Mixed or unknown,32.8344776,12.3840848
2016.MMP00597,2016-06-24,2016,June,,17,17,,,,,Drowning,40.6679395,17.9414401
2016.MMP00598,2016-06-25,2016,June,6,,6,1000,,,,Mixed or unknown,31.4562342,15.4573987
2016.MMP00600,2016-06-26,2016,June,1,,1,,,,,Mixed or unknown,37.6557576,15.6009929
2016.MMP00606,2016-06-30,2016,June,10,,10,107,10,,,Mixed or unknown,37.0930737,11.8610189
2016.MMP00622,2016-07-02,2016,July,13,4,17,11,,,,Drowning,35.1025073,12.135376
2016.MMP00639,2016-07-08,2016,July,1,,1,,,1,,Mixed or unknown,35.8799847,-5.3689932
2016.MMP00654,2016-07-12,2016,July,4,,4,400,,,,Accidental death,33.5930353,13.5428521
2016.MMP00655,2016-07-12,2016,July,1,20,21,100,,,,Drowning,33.1575346,12.9419824
2016.MMP00660,2016-07-13,2016,July,4,3,7,6,2,2,2,Drowning,39.1892618,26.1306061
2016.MMP00683,2016-07-19,2016,July,1,,1,842,,,,Mixed or unknown,33.4165331,16.2301914
2016.MMP00695,2016-07-20,2016,July,22,,22,104,21,1,,Vehicle accident / death linked to hazardous transport,33.4165331,16.2301914
2016.MMP00703,2016-07-22,2016,July,3,7,10,4,,,,Drowning,35.8450015,-5.3533648
2016.MMP00704,2016-07-22,2016,July,18,,18,,,17,1,Mixed or unknown,33.4165331,16.2301914
2016.MMP00722,2016-07-31,2016,July,1,,1,,,,,Mixed or unknown,33.4165331,16.2301914
2016.MMP00723,2016-07-31,2016,July,4,,4,10,,,2,Drowning,33.4165331,16.2301914
2016.MMP00726,2016-07-31,2016,July,23,,23,,,,,Drowning,32.8094823,12.3944738
2016.MMP00726,2016-07-31,2016,July,97,,97,,,,,Drowning,32.8094823,12.3944738
2016.MMP007310,2016-08-02,2016,August,21,,21,,,,,Drowning,32.8146949,12.8809105
2016.MMP007322,2016-08-08,2016,August,1,,1,182,,,,Drowning,32.7956982,12.7087493
2016.MMP007336,2016-08-11,2016,August,,9,9,,,,,Drowning,35.8953846,-5.3348172
2016.MMP007345,2016-08-15,2016,August,1,,1,,,1,,Mixed or unknown,36.725051,-3.7379538
2016.MMP007346,2016-08-15,2016,August,1,,1,,1,,,Drowning,32.7956982,12.7087493
2016.MMP007347,2016-08-15,2016,August,3,,3,,,,,Drowning,32.8579077,12.377552
2016.MMP007351,2016-08-17,2016,August,,1,1,1,,1,,Drowning,36.5274037,-6.3342618
2016.MMP007356,2016-08-18,2016,August,5,2,7,32,3,1,3,Mixed or unknown,32.8344776,12.3840848
2016.MMP007367,2016-08-21,2016,August,1,2,3,12,1,,,Drowning,38.3446483,26.0481232
2016.MMP007371,2016-08-23,2016,August,,7,7,,,7,,Drowning,35.9328058,-5.6468661
2016.MMP007376,2016-08-25,2016,August,1,,1,,,,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007378,2016-08-26,2016,August,1,,1,,,1,,Drowning,36.7452697,-3.2817366
2016.MMP007385,2016-08-29,2016,August,2,,2,,,,,Mixed or unknown,37.0930737,11.8610189
2016.MMP007391,2016-08-31,2016,August,3,,3,,,,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007392,2016-08-31,2016,August,1,,1,,,,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007402,2016-09-01,2016,September,1,,1,1050,,1,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007408,2016-09-02,2016,September,3,,3,931,,,,Mixed or unknown,37.0930737,11.8610189
2016.MMP007412,2016-09-05,2016,September,7,,7,,,,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007413,2016-09-05,2016,September,1,,1,,,,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007414,2016-09-05,2016,September,7,,7,,,,,Mixed or unknown,38.9607242,10.9044854
2016.MMP007415,2016-09-05,2016,September,5,,5,250,,,,Drowning,32.8045171,12.5396451
2016.MMP007418,2016-09-07,2016,September,4,,4,,,,,Drowning,32.8028076,12.7027606
2016.MMP007437,2016-09-14,2016,September,5,,5,164,4,1,,Mixed or unknown,33.3686315,12.1119778
2016.MMP007439,2016-09-15,2016,September,1,,1,750,,,,Drowning,38.9607242,10.9044854
"2016.MMP007458,2016-09-20,2016,September,1,,1,14,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",37.16257,9.1214544"
2016.MMP007463,2016-09-21,2016,September,204,84,288,162,10,31,1,Drowning,31.4732818,30.3236402
2016.MMP007480,2016-09-28,2016,September,18,,18,,,,,Drowning,32.0964258,23.9205167
2016.MMP007482,2016-09-29,2016,September,7,20,27,3,,,,Drowning,37.0319069,27.421418
2016.MMP007495,2016-10-03,2016,October,10,,10,,,,,Mixed or unknown,32.7279874,15.0685373
2016.MMP007496,2016-10-03,2016,October,11,,11,,2,7,2,Drowning,32.885643,13.6786856
2016.MMP007497,2016-10-03,2016,October,30,,30,,,,,Drowning,32.878302,12.3868145
2016.MMP007498,2016-10-03,2016,October,1,,1,,,1,,Drowning,37.5998642,26.0296158
2016.MMP007502,2016-10-04,2016,October,28,,28,,,,,Accidental death,34.2533716,14.4988153
2016.MMP007504,2016-10-05,2016,October,3,,3,,2,,1,Drowning,32.9557974,12.05888
2016.MMP007506,2016-10-06,2016,October,1,,1,,,1,1,Drowning,37.8438699,27.242286
2016.MMP007508,2016-10-09,2016,October,2,,2,,1,1,1,Drowning,32.9557974,12.05888
2016.MMP007524,2016-10-12,2016,October,1,3,4,,,,,Drowning,35.8953846,-5.3348172
2016.MMP007528,2016-10-14,2016,October,,17,17,113,,13,1,Drowning,38.9607242,10.9044854
2016.MMP007551,2016-10-19,2016,October,5,4,9,118,,,,Mixed or unknown,33.1025518,13.1308465
2016.MMP007576,2016-10-21,2016,October,1,,1,,1,,,Drowning,34.2533716,14.4988153
2016.MMP007577,2016-10-21,2016,October,3,,3,,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007578,2016-10-21,2016,October,13,,13,120,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007579,2016-10-21,2016,October,4,10,14,,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007583,2016-10-22,2016,October,1,,1,,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007584,2016-10-22,2016,October,,30,30,,2,,1,Mixed or unknown,34.2533716,14.4988153
2016.MMP007592,2016-10-25,2016,October,29,,29,107,,,,Vehicle accident / death linked to hazardous transport,30.8804954,16.3516697
2016.MMP007593,2016-10-25,2016,October,1,,1,,1,,,Mixed or unknown,37.3439399,14.1114399
2016.MMP007594,2016-10-26,2016,October,1,29,30,,,,,Drowning,34.2533716,14.4988153
2016.MMP007595,2016-10-26,2016,October,,29,29,,,,,Drowning,34.2533716,14.4988153
2016.MMP007596,2016-10-26,2016,October,9,1,10,,1,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007597,2016-10-26,2016,October,6,4,10,,4,,2,Mixed or unknown,34.2533716,14.4988153
2016.MMP007598,2016-10-26,2016,October,97,,97,29,3,92,2,Drowning,32.955844,13.2279444
2016.MMP007599,2016-10-26,2016,October,,10,10,140,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007601,2016-10-27,2016,October,2,32,34,,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007604,2016-10-28,2016,October,2,4,6,,,,,Drowning,34.2533716,14.4988153
2016.MMP007607,2016-10-29,2016,October,3,,3,,,,,Drowning,34.2533716,14.4988153
2016.MMP007615,2016-11-01,2016,November,87,24,111,29,16,59,3,Drowning,30.8804954,16.3516697
2016.MMP007618,2016-11-02,2016,November,,128,128,2,,,,Drowning,34.2533716,14.4988153
2016.MMP007619,2016-11-04,2016,November,1,,1,48,,1,,Drowning,37.7245805,26.6778283
2016.MMP007621,2016-11-05,2016,November,10,12,22,,12,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007622,2016-11-05,2016,November,1,,1,,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007623,2016-11-06,2016,November,1,,1,115,,,,Drowning,32.7632988,14.3136308
2016.MMP007633,2016-11-09,2016,November,4,22,26,,,,,Drowning,34.2533716,14.4988153
2016.MMP007639,2016-11-14,2016,November,5,1,6,114,,,,Drowning,34.2533716,14.4988153
2016.MMP007640,2016-11-14,2016,November,,135,135,15,,135,,Drowning,34.2533716,14.4988153
2016.MMP007641,2016-11-14,2016,November,,3,3,122,,3,1,Drowning,34.2533716,14.4988153
2016.MMP007649,2016-11-15,2016,November,4,95,99,23,,,,Drowning,34.2533716,14.4988153
2016.MMP007650,2016-11-16,2016,November,4,,4,15,,4,,Drowning,40.6497756,24.6518013
2016.MMP007651,2016-11-16,2016,November,7,96,103,27,,,,Drowning,34.2533716,14.4988153
2016.MMP007660,2016-11-17,2016,November,,25,25,,,,,Drowning,34.2533716,14.4988153
2016.MMP007665,2016-11-18,2016,November,6,3,9,4,,,,Drowning,37.3470607,27.1845561
2016.MMP007694,2016-11-22,2016,November,7,,7,,,,,Mixed or unknown,34.2533716,14.4988153
2016.MMP007698,2016-11-23,2016,November,4,24,28,,,,,Mixed or unknown,36.4811381,12.4076589
2016.MMP007703,2016-11-25,2016,November,1,,1,,,1,,Drowning,35.8918024,-5.3339862
"2016.MMP007704,2016-11-26,2016,November,8,,8,1,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",34.0892379,13.438092"
"2016.MMP007717,2016-12-04,2016,December,2,,2,,2,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",34.1804604,15.8645735"
2016.MMP007718,2016-12-04,2016,December,14,6,20,120,,11,3,Drowning,34.1804604,15.8645735
2016.MMP007719,2016-12-04,2016,December,4,,4,140,,,,Drowning,34.1804604,15.8645735
2016.MMP007721,2016-12-05,2016,December,11,,11,,,,,Drowning,32.955844,13.2279444
2016.MMP007724,2016-12-06,2016,December,5,,5,,,,,Mixed or unknown,32.8166249,13.3425399
2016.MMP007725,2016-12-07,2016,December,7,,7,38,,,,Drowning,35.2528608,-3.9578892
"2016.MMP007727,2016-12-07,2016,December,2,,2,,2,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",34.1804604,15.8645735"
2016.MMP007732,2016-12-08,2016,December,10,,10,,,,,Mixed or unknown,32.8166249,13.3425399
2016.MMP007737,2016-12-09,2016,December,1,,1,,1,,,Mixed or unknown,33.5079174,11.1174217
2016.MMP007738,2016-12-09,2016,December,2,,2,,,2,,Mixed or unknown,33.2086099,11.2132544
2016.MMP007739,2016-12-10,2016,December,8,,8,,,,,Mixed or unknown,32.8166249,13.3425399
2016.MMP007743,2016-12-11,2016,December,15,,15,,,,,Mixed or unknown,32.8166249,13.3425399
2016.MMP007744,2016-12-11,2016,December,6,,6,165,,,,Mixed or unknown,34.1804604,15.8645735
2016.MMP007753,2016-12-13,2016,December,2,,2,,,,,Drowning,32.7861474,12.6957731
2016.MMP007754,2016-12-13,2016,December,2,1,3,,,,,Drowning,32.7279874,15.0685373
2016.MMP007755,2016-12-13,2016,December,1,86,87,27,,,,Drowning,32.7610231,12.6998943
2016.MMP007756,2016-12-14,2016,December,,20,20,,,,,Drowning,36.756978,11.9928794
2016.MMP007784,2016-12-19,2016,December,5,,5,8,1,,4,Drowning,39.3371165,26.7023165
2016.MMP007808,2016-12-22,2016,December,1,57,58,63,,,,Mixed or unknown,36.756978,11.9928794
2016.MMP007809,2016-12-22,2016,December,7,40,47,80,,,,Mixed or unknown,36.756978,11.9928794
2016.MMP007810,2016-12-23,2016,December,16,45,61,62,,,,Drowning,32.7610231,12.6998943
2016.MMP007816,2016-12-24,2016,December,1,,1,8,,,1,Mixed or unknown,36.756978,11.9928794
2016.MMP007823,2016-12-31,2016,December,2,,2,,,,,Drowning,33.2067986,11.2209547
2017.MMP00001,2017-01-01,2017,January,2,,2,,,,,Accidental death,35.90866634,-5.37889276
2017.MMP00004,2017-01-02,2017,January,1,,1,,,,,Drowning,32.8808385,13.3443538
2017.MMP00009,2017-01-04,2017,January,5,,5,,,,,Drowning,32.9006121,13.0461726
2017.MMP00010,2017-01-04,2017,January,3,,3,45,1,,1,Drowning,35.1761423,-2.9240733
2017.MMP00024,2017-01-10,2017,January,1,,1,,,,,Drowning,32.791284,12.4152649
"2017.MMP00029,2017-01-12,2017,January,14,,14,,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",33.010693,12.0476696"
"2017.MMP00031,2017-01-13,2017,January,3,,3,,,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",33.6406863,16.6612232"
2017.MMP00039,2017-01-14,2017,January,9,167,176,4,,,,Drowning,33.0953228,12.6489293
2017.MMP00040,2017-01-14,2017,January,1,,1,2,1,,,Mixed or unknown,35.1761423,-2.9240733
2017.MMP00041,2017-01-14,2017,January,1,2,3,,1,3,1,Drowning,35.1761423,-2.9240733
2017.MMP00042,2017-01-14,2017,January,8,7,15,4,1,6,1,Drowning,35.99913837,-5.61058574
"2017.MMP00043,2017-01-14,2017,January,1,,1,7,1,,,""Harsh environmental conditions / lack of adequate shelter, food, water"",35.92788216,-5.29450409"
2017.MMP00053,2017-01-15,2017,January,1,,1,,,1,,Mixed or unknown,37.7002746,27.036172
2017.MMP00054,2017-01-13,2017,January,2,,2,193,,,,Vehicle accident / death linked to hazardous transport,33.6406863,16.6612232
2017.MMP00091,2017-01-21,2017,January,5,,5,,,,,Drowning,32.791284,12.4152649
2017.MMP00092,2017-01-21,2017,January,1,,1,,,,,Drowning,32.9115192,13.11777
2017.MMP00100,2017-01-24,2017,January,10,,10,,1,8,1,Drowning,32.9115192,13.11777
2017.MMP00111,2017-01-27,2017,January,1,2,3,299,,,,Drowning,32.791284,12.4152649
"2017.MMP00112,2017-01-27,2017,January,2,,2,151,,2,2,""Harsh environmental conditions / lack of adequate shelter, food, water"",35.39080447,13.39090756"
